4 0 0.000000 0.044444 0.000000 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
5 0 0.000000 0.044444 0.000000 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
6 0 0.000000 0.044444 0.000000 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
7 0 0.000000 0.044444 0.000000 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
8 0 0.000000 0.044444 0.000000 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
9 0 0.000000 0.044444 0.000000 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
10 0 0.000000 0.044444 0.000000 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
11 0 0.000000 0.044444 0.000000 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
12 0 0.000000 0.044444 0.000000 0.000000 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
13 0 0.000000 0.044444 0.011111 0.000000 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
14 0 0.000000 0.044444 0.011111 0.000000 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
15 0 0.000000 0.044444 0.011111 0.000000 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
16 0 0.000000 0.044444 0.011111 0.000000 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
17 0 0.000000 0.044444 0.011111 0.000000 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
18 0 0.000000 0.044444 0.011111 0.000000 0.011111 0.002778 0.011111 0.002778 0.002778 0.011111
19 0 0.000000 0.044444 0.011111 0.000000 0.000000 0.002778 0.011111 0.002778 0.002778 0.011111
20 0 0.000000 0.044444 0.011111 0.011111 0.000000 0.002778 0.011111 0.002778 0.002778 0.011111
21 0 0.000000 0.044444 0.011111 0.011111 0.000000 0.002778 0.011111 0.002778 0.002778 0.011111
22 0 0.000000 0.044444 0.011111 0.011111 0.000000 0.002778 0.011111 0.002778 0.002778 0.011111
23 0 0.000000 0.044444 0.011111 0.011111 0.000000 0.002778 0.011111 0.002778 0.002778 0.011111
24 0 0.000000 0.044444 0.011111 0.011111 0.000000 0.002778 0.011111 0.002778 0.002778 0.011111
25 0 0.000000 0.044444 0.011111 0.011111 0.000000 0.002778 0.011111 0.002778 0.002778 0.011111
26 0 0.000000 0.044444 0.011111 0.011111 0.000000 0.002778 0.011111 0.002778 0.002778 0.011111
27 0 0.000000 0.044444 0.011111 0.011111 0.000000 0.002778 0.011111 0.002778 0.002778 0.011111
28 0 0.000000 0.044444 0.011111 0.011111 0.000000 0.000000 0.011111 0.002778 0.002778 0.011111
29 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.000000 0.011111 0.002778 0.002778 0.011111
30 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.000000 0.011111 0.002778 0.002778 0.011111
31 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.000000 0.011111 0.002778 0.002778 0.011111
32 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.000000 0.011111 0.002778 0.002778 0.011111
33 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.000000 0.011111 0.002778 0.002778 0.011111
34 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.000000 0.011111 0.002778 0.002778 0.011111
35 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.000000 0.011111 0.002778 0.002778 0.011111
36 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.000000 0.002778 0.002778 0.011111
37 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.000000 0.002778 0.002778 0.011111
38 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.000000 0.002778 0.002778 0.011111
39 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.000000 0.002778 0.002778 0.011111
40 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.000000 0.002778 0.002778 0.011111
41 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.000000 0.002778 0.002778 0.011111
42 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.000000 0.002778 0.002778 0.011111
43 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.000000 0.000000 0.002778 0.011111
44 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.000000 0.002778 0.011111
45 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.000000 0.002778 0.011111
46 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.000000 0.002778 0.011111
47 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.000000 0.002778 0.011111
48 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.000000 0.002778 0.011111
49 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.000000 0.002778 0.011111
50 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.000000 0.002778 0.011111
51 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.000000 0.000000 0.011111
52 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.000000 0.011111
53 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.000000 0.011111
54 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.000000 0.011111
55 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.000000 0.011111
56 0 0.000000 0.044444 0.011111 0.011111 0.002778 0.011111 0.002778 0.002778 0.000000 0.011111
